api_unii,api_smiles,dose_mg,denominator_unit,route,primary_dosage_form,inactive_ingredients
E7199S1YWR,c1ccc(cc1)CC[C@@H](C(=O)O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)O.O.O,2.5,1,ORAL,TABLET,"[{""name"": ""ANHYDROUS DIBASIC CALCIUM PHOSPHATE"", ""unii"": ""L11K75P92J""}, {""name"": ""MANNITOL"", ""unii"": ""3OWL53L36A""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""ZEA MAYS (CORN) STARCH"", ""unii"": ""O8232NY3SJ""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}]"
7662KG2R6K,CCCCC([C@]1(CC[C@]2([H])[C@@H](CCCCCCC(=O)O)C(=O)C[C@@]2([H])O1)O)(F)F,8.0,1,ORAL,"CAPSULE, GELATIN COATED","[{""name"": ""MEDIUM-CHAIN TRIGLYCERIDES"", ""unii"": ""C9H2L21V7U""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""SORBITOL"", ""unii"": ""506T60A25R""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""D&C YELLOW NO. 10"", ""unii"": ""35SW5USQ3G""}]"
JCX84Q7J1L,Cc1ccc(cc1)-c2cc(C(F)(F)F)nn2-c3ccc(cc3)S(=O)(=O)N,200.0,1,ORAL,CAPSULE,"[{""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POVIDONE, UNSPECIFIED"", ""unii"": ""FZ989GH94E""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""AMMONIA"", ""unii"": ""5138Q19F1X""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}]"
6CW7F3G59X,C1CCC(CC1)(CC(=O)O)CN,300.0,1,ORAL,CAPSULE,"[{""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}]"
55JG375S6M,CC(C)C[C@@H](CC(=O)O)CN,50.0,1,ORAL,CAPSULE,"[{""name"": ""MANNITOL"", ""unii"": ""3OWL53L36A""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""GELATIN"", ""unii"": ""2G86QN327L""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""FD&C BLUE NO. 2"", ""unii"": ""L06K8R7DQK""}, {""name"": ""SHELLAC"", ""unii"": ""MB5IUD6JUA""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""POTASSIUM HYDROXIDE"", ""unii"": ""WZH3C48M4T""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}]"
O3FX965V0I,CC(=O)Nc1nnc(s1)S(=O)(=O)N,125.0,1,ORAL,TABLET,"[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""GLYCERIN"", ""unii"": ""PDC6A3C0OX""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}]"
W76I6XXF06,c1cc(c(c(c1)Cl)NC2=NCCN2)Cl.Cl,0.1,1,ORAL,"TABLET, EXTENDED RELEASE","[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""hypromellose, unspecified"", ""unii"": ""3NXW29V3WO""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""starch, corn"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}]"
DE2O63YV8R,CCOc1c2[C@H](c3ccc(cc3OC)C#N)C(=C(C)Nc2c(C)cn1)C(=O)N,10.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""HYPROMELLOSE, UNSPECIFIED"", ""unii"": ""3NXW29V3WO""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}]"
VB0R961HZT,C[C@@]12C=CC(=O)C=C2CC[C@@]3([H])[C@]4([H])CC[C@](C(=O)CO)([C@@]4(C)CC(=O)[C@@]31[H])O,5.0,1,ORAL,TABLET,"[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}]"
F8A3652H1V,CC(C)NCC(COc1cccc2ccccc21)O.Cl,60.0,1,ORAL,"CAPSULE, EXTENDED RELEASE","[{""name"": ""ETHYLCELLULOSE (10 MPA.S)"", ""unii"": ""3DYK7UYZ62""}, {""name"": ""DIETHYL PHTHALATE"", ""unii"": ""UF064M00AF""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""AMMONIA"", ""unii"": ""5138Q19F1X""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""POVIDONE K30"", ""unii"": ""U725QWY32X""}, {""name"": ""POTASSIUM HYDROXIDE"", ""unii"": ""WZH3C48M4T""}, {""name"": ""HYPROMELLOSE PHTHALATE (24% PHTHALATE, 55 CST)"", ""unii"": ""87Y6436BKR""}, {""name"": ""SUCROSE"", ""unii"": ""C151H8M554""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""POLYETHYLENE GLYCOL 400"", ""unii"": ""B697894SGQ""}]"
4EVE5946BQ,c1ccc(cc1)C(=O)c2ccc3C(CCn32)C(=O)O.C(C(CO)(CO)N)O,10.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""HYPROMELLOSE, UNSPECIFIED"", ""unii"": ""3NXW29V3WO""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""POLYDEXTROSE"", ""unii"": ""VH2XOU12IE""}, {""name"": ""TRIACETIN"", ""unii"": ""XHX3C3X673""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""POLYETHYLENE GLYCOL, UNSPECIFIED"", ""unii"": ""3WJQ0SDW1A""}]"
M6Q1EO9TD0,C1C2CC3CC1CC(C2)(C3)N.Cl,100.0,1,ORAL,TABLET,"[{""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POVIDONE, UNSPECIFIED"", ""unii"": ""FZ989GH94E""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""GELATIN"", ""unii"": ""2G86QN327L""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}]"
FD171B778Y,c1ccc2c(c1)cnnc2NN.Cl,100.0,1,ORAL,TABLET,"[{""name"": ""ANHYDROUS LACTOSE"", ""unii"": ""3SY5LH9PMK""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}]"
57GNO57U7G,CC(C)(C)NC(=O)[C@H]1CC[C@@]2([H])[C@]3([H])CC[C@]4([H])[C@](C)(C=CC(=O)N4)[C@@]3([H])CC[C@@]21C,1.0,1,ORAL,"TABLET, COATED","[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""LAUROYL PEG-32 GLYCERIDES"", ""unii"": ""H5ZC52369M""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""POLYETHYLENE GLYCOL 6000"", ""unii"": ""30IQX730WE""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}]"
7LKK855W8I,c1cc(ccc1C#N)C(c2ccc(cc2)C#N)n3cncn3,2.5,1,ORAL,"TABLET, FILM COATED","[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE 101"", ""unii"": ""7T9FYH5QMK""}, {""name"": ""POLYETHYLENE GLYCOL 3350"", ""unii"": ""G2M7P15E5P""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
VB0R961HZT,C[C@@]12C=CC(=O)C=C2CC[C@@]3([H])[C@]4([H])CC[C@](C(=O)CO)([C@@]4(C)CC(=O)[C@@]31[H])O,5.0,1,ORAL,TABLET,"[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""Starch, Corn"", ""unii"": ""O8232NY3SJ""}, {""name"": ""Starch, Potato"", ""unii"": ""8I089SAH3T""}]"
U202363UOS,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,40.0,1,ORAL,TABLET,"[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""POLYETHYLENE GLYCOL 6000"", ""unii"": ""30IQX730WE""}, {""name"": ""VITAMIN E POLYETHYLENE GLYCOL SUCCINATE"", ""unii"": ""O03S90U1F2""}, {""name"": ""POLYOXYL 40 HYDROGENATED CASTOR OIL"", ""unii"": ""7YC686GQ8F""}, {""name"": ""POVIDONE K30"", ""unii"": ""U725QWY32X""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""2S7830E561""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}]"
GNN1DV99GX,CC(C)([C@H](C(=O)O)N)S,250.0,1,ORAL,CAPSULE,"[{""name"": ""MANNITOL"", ""unii"": ""3OWL53L36A""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""GELATIN"", ""unii"": ""2G86QN327L""}, {""name"": ""D&C YELLOW NO. 10"", ""unii"": ""35SW5USQ3G""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}, {""name"": ""ALCOHOL"", ""unii"": ""3K9958V90M""}, {""name"": ""ISOPROPYL ALCOHOL"", ""unii"": ""ND2M416302""}, {""name"": ""BUTYL ALCOHOL"", ""unii"": ""8PJ61P6TS3""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""AMMONIA"", ""unii"": ""5138Q19F1X""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""POTASSIUM HYDROXIDE"", ""unii"": ""WZH3C48M4T""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}]"
Q0MQD1073Q,c1ccc2c(c1)C(=O)NC2(c3ccc(c(c3)S(=O)(=O)N)Cl)O,25.0,1,ORAL,TABLET,"[{""name"": ""D&C YELLOW NO. 10"", ""unii"": ""35SW5USQ3G""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}]"
LX1OH63030,C1[C@@H]([C@]2([H])[C@@]([H])([C@@H](CO2)O[N+](=O)[O-])O1)O,60.0,1,ORAL,"TABLET, EXTENDED RELEASE","[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""DIETHYL PHTHALATE"", ""unii"": ""UF064M00AF""}, {""name"": ""HYDROGENATED CASTOR OIL"", ""unii"": ""ZF94AP8MEY""}, {""name"": ""HYDROXYPROPYL CELLULOSE (1600000 WAMW)"", ""unii"": ""RFW2ET671P""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
786Z46389E,CN(C)C(=N)NC(=N)N.Cl,850.0,1,ORAL,TABLET,"[{""name"": ""HYPROMELLOSE 2910 (5 MPA.S)"", ""unii"": ""R75537T0T4""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POLYETHYLENE GLYCOL, UNSPECIFIED"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""2S7830E561""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
WS821Z52LQ,c1ccc(cc1)-c2c(N)nc3c(c(N)nc(N)n3)n2,37.5,1,ORAL,CAPSULE,"[{""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""CITRIC ACID MONOHYDRATE"", ""unii"": ""2968PHW8QP""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""GLYCINE"", ""unii"": ""TE7660XO1C""}, {""name"": ""HYPROMELLOSE 2910 (3 MPA.S)"", ""unii"": ""0VUT3PMY82""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POTASSIUM HYDROXIDE"", ""unii"": ""WZH3C48M4T""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
W5S57Y3A5L,CC(C)NCC(COc1ccc(cc1)CCOC)O.CC(C)NCC(COc1ccc(cc1)CCOC)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,100.0,1,ORAL,"TABLET, EXTENDED RELEASE","[{""name"": ""ETHYLCELLULOSE (10 MPA.S)"", ""unii"": ""3DYK7UYZ62""}, {""name"": ""HYPROMELLOSE 2208 (4000 MPA.S)"", ""unii"": ""39J80LT57T""}, {""name"": ""HYPROMELLOSE 2910 (5 MPA.S)"", ""unii"": ""R75537T0T4""}, {""name"": ""LECITHIN, SOYBEAN"", ""unii"": ""1DI56QDM62""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POLYETHYLENE GLYCOL 4000"", ""unii"": ""4R4HFI6D95""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}]"
NO70W886KK,O.[C@]123CCN(C)[C@H]4[C@@]3(CCC([C@]1([H])Oc5c(OC)ccc(c25)C4)=O)[H].[C@@H](O)([C@@H](O)C(O)=O)C(=O)O.O.O.O.O.[C@@H](O)([C@@H](O)C(O)=O)C(=O)O.[C@]123CCN(C)[C@H]4[C@@]3(CCC([C@]1([H])Oc5c(OC)ccc(c25)C4)=O)[H],5.0,1,ORAL,TABLET,"[{""name"": ""CROSPOVIDONE"", ""unii"": ""2S7830E561""}, {""name"": ""POVIDONE, UNSPECIFIED"", ""unii"": ""FZ989GH94E""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}]"
6M97XTV3HD,CCCc1nc(c(C(=O)OCc2c(C)oc(=O)o2)n1Cc3ccc(cc3)-c4ccccc4-c5[nH]nnn5)C(C)(C)O,20.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""POLYVINYL ALCOHOL"", ""unii"": ""532B59J990""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""POLYETHYLENE GLYCOL, UNSPECIFIED"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}]"
6DPV8NK46S,CC(Cc1ccccc1)N.CC(Cc1ccccc1)N.OS(=O)(=O)O,10.0,1,ORAL,TABLET,"[{""name"": ""CROSPOVIDONE"", ""unii"": ""2S7830E561""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}]"
N7U69T4SZR,Cc1cc2C(=Nc3ccccc3Nc2s1)N4CCN(C)CC4,2.5,1,ORAL,TABLET,"[{""name"": ""CROSPOVIDONE"", ""unii"": ""68401960MK""}, {""name"": ""HYDROXYPROPYL CELLULOSE"", ""unii"": ""RFW2ET671P""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""TRIACETIN"", ""unii"": ""XHX3C3X673""}]"
9242ECW6R0,C/C(=C\Cc1c(c2c(COC2=O)c(C)c1OC)O)/CCC(=O)OCCN3CCOCC3,200.0,mL,ORAL,"POWDER, FOR SUSPENSION","[{""name"": ""Anhydrous Citric Acid"", ""unii"": ""XF417D3PSL""}, {""name"": ""aspartame"", ""unii"": ""Z0H242BBR1""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""METHYLPARABEN"", ""unii"": ""A2I8C7HI9T""}, {""name"": ""SODIUM CITRATE, UNSPECIFIED FORM"", ""unii"": ""1Q73Q2JULR""}, {""name"": ""SORBITOL"", ""unii"": ""506T60A25R""}, {""name"": ""LECITHIN, SOYBEAN"", ""unii"": ""1DI56QDM62""}, {""name"": ""XANTHAN GUM"", ""unii"": ""TTV12P4NEE""}]"
4B3SC438HI,COC(=O)[C@H](c1ccccc1)[C@@]2([H])CCCCN2.Cl,10.0,mL,ORAL,SOLUTION,"[{""name"": ""GLYCERIN"", ""unii"": ""PDC6A3C0OX""}, {""name"": ""HYDROCHLORIC ACID"", ""unii"": ""QTT17582CB""}, {""name"": ""POLYETHYLENE GLYCOL 1450"", ""unii"": ""OJ4Z5Z32L4""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}, {""name"": ""GRAPE"", ""unii"": ""6X543N684K""}]"
Z9O08YRN8O,CC(C)C[C@H]1CN2CCc3cc(c(cc3[C@]2([H])CC1=O)OC)OC,12.5,1,ORAL,TABLET,"[{""name"": ""ANHYDROUS LACTOSE"", ""unii"": ""3SY5LH9PMK""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}]"
6CW7F3G59X,C1CCC(CC1)(CC(=O)O)CN,100.0,1,ORAL,CAPSULE,"[{""name"": ""ALCOHOL"", ""unii"": ""3K9958V90M""}, {""name"": ""AMMONIA"", ""unii"": ""5138Q19F1X""}, {""name"": ""BUTYL ALCOHOL"", ""unii"": ""8PJ61P6TS3""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""ISOPROPYL ALCOHOL"", ""unii"": ""ND2M416302""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POTASSIUM HYDROXIDE"", ""unii"": ""WZH3C48M4T""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}]"
786Z46389E,CN(C)C(=N)NC(=N)N.Cl,500.0,1,ORAL,TABLET,"[{""name"": ""PEG-8"", ""unii"": ""B697894SGQ""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POVIDONE K30"", ""unii"": ""U725QWY32X""}, {""name"": ""POVIDONE K90"", ""unii"": ""RDH86HJV5Z""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""BLACKBERRY"", ""unii"": ""8A6OMU3I8L""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}]"
